Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Vote Centers_ballots,Vote Centers_votes,Vote Centers_under_votes,Vote Centers_over_votes,Vote by Mail_ballots,Vote by Mail_votes,Vote by Mail_under_votes,Vote by Mail_over_votes,
"10001","",1,0,1,1,1986,0.60,7,7,"Insurance Commissioner","",1,14,"RICARDO LARA",C,14,"DEM",1198,833,72,1,102,43,2,0,1096,790,70,1,
"10001","",1,0,1,1,1986,0.60,8,8,"Member, State Board of Equalization, 2nd District","",1,15,"PETER COE VERBICA",C,15,"REP",1198,301,77,0,102,57,1,0,1096,244,76,0,
"10001","",1,0,1,1,1986,0.60,8,8,"Member, State Board of Equalization, 2nd District","",1,16,"SALLY J. LIEBER",C,16,"DEM",1198,820,77,0,102,44,1,0,1096,776,76,0,
"10001","",1,0,1,1,1986,0.60,9,9,"United States Senator (Full Term)","",1,17,"ALEX PADILLA",C,17,"DEM",1198,875,38,0,102,45,0,0,1096,830,38,0,
"10001","",1,0,1,1,1986,0.60,9,9,"United States Senator (Full Term)","",1,18,"MARK P. MEUSER",C,18,"REP",1198,285,38,0,102,57,0,0,1096,228,38,0,
"10001","",1,0,1,1,1986,0.60,10,10,"United States Senator (Partial/Unexpired Term)","",1,19,"ALEX PADILLA",C,19,"DEM",1198,859,49,0,102,44,0,0,1096,815,49,0,
"10001","",1,0,1,1,1986,0.60,10,10,"United States Senator (Partial/Unexpired Term)","",1,20,"MARK P. MEUSER",C,20,"REP",1198,290,49,0,102,58,0,0,1096,232,49,0,
"10001","",1,0,1,1,1986,0.60,11,11,"U.S. Representative, 15th District","",1,21,"DAVID J. CANEPA",C,21,"DEM",1198,386,188,0,102,34,32,0,1096,352,156,0,
"10001","",1,0,1,1,1986,0.60,11,11,"U.S. Representative, 15th District","",1,22,"KEVIN MULLIN",C,22,"DEM",1198,624,188,0,102,36,32,0,1096,588,156,0,
"10001","",1,0,1,1,1986,0.60,14,14,"Member of the State Assembly, 21st District","",1,27,"DIANE PAPAN",C,27,"DEM",1198,691,229,0,102,36,32,0,1096,655,197,0,
"10001","",1,0,1,1,1986,0.60,14,14,"Member of the State Assembly, 21st District","",1,28,"GISELLE HALE",C,28,"DEM",1198,278,229,0,102,34,32,0,1096,244,197,0,
"10001","",1,0,1,1,1986,0.60,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,31,"YES",C,31,"",1198,749,301,0,102,44,22,0,1096,705,279,0,
"10001","",1,0,1,1,1986,0.60,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,32,"NO",C,32,"",1198,148,301,0,102,36,22,0,1096,112,279,0,
"10001","",1,0,1,1,1986,0.60,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,35,"YES",C,33,"",1198,699,328,0,102,43,24,0,1096,656,304,0,
"10001","",1,0,1,1,1986,0.60,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,36,"NO",C,34,"",1198,171,328,0,102,35,24,0,1096,136,304,0,
"10001","",1,0,1,1,1986,0.60,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,33,"YES",C,35,"",1198,701,346,0,102,45,24,0,1096,656,322,0,
"10001","",1,0,1,1,1986,0.60,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,34,"NO",C,36,"",1198,151,346,0,102,33,24,0,1096,118,322,0,
"10001","",1,0,1,1,1986,0.60,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,37,"YES",C,37,"",1198,685,357,0,102,39,29,0,1096,646,328,0,
"10001","",1,0,1,1,1986,0.60,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,38,"NO",C,38,"",1198,156,357,0,102,34,29,0,1096,122,328,0,
"10001","",1,0,1,1,1986,0.60,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,39,"YES",C,39,"",1198,680,376,0,102,41,27,0,1096,639,349,0,
"10001","",1,0,1,1,1986,0.60,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,40,"NO",C,40,"",1198,142,376,0,102,34,27,0,1096,108,349,0,
"10001","",1,0,1,1,1986,0.60,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,41,"YES",C,41,"",1198,671,382,1,102,39,29,0,1096,632,353,1,
"10001","",1,0,1,1,1986,0.60,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,42,"NO",C,42,"",1198,144,382,1,102,34,29,0,1096,110,353,1,
"10001","",1,0,1,1,1986,0.60,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,47,"YES",C,43,"",1198,663,380,0,102,40,27,0,1096,623,353,0,
"10001","",1,0,1,1,1986,0.60,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,48,"NO",C,44,"",1198,155,380,0,102,35,27,0,1096,120,353,0,
"10001","",1,0,1,1,1986,0.60,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,43,"YES",C,45,"",1198,651,396,0,102,42,29,0,1096,609,367,0,
"10001","",1,0,1,1,1986,0.60,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,44,"NO",C,46,"",1198,151,396,0,102,31,29,0,1096,120,367,0,
"10001","",1,0,1,1,1986,0.60,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,45,"YES",C,47,"",1198,656,397,0,102,39,31,0,1096,617,366,0,
"10001","",1,0,1,1,1986,0.60,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,46,"NO",C,48,"",1198,145,397,0,102,32,31,0,1096,113,366,0,
"10001","",1,0,1,1,1986,0.60,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,49,"YES",C,49,"",1198,651,404,0,102,40,30,0,1096,611,374,0,
"10001","",1,0,1,1,1986,0.60,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,50,"NO",C,50,"",1198,143,404,0,102,32,30,0,1096,111,374,0,
"10001","",1,0,1,1,1986,0.60,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,51,"YES",C,51,"",1198,636,407,0,102,36,29,0,1096,600,378,0,
"10001","",1,0,1,1,1986,0.60,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,52,"NO",C,52,"",1198,155,407,0,102,37,29,0,1096,118,378,0,
"10001","",1,0,1,1,1986,0.60,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,53,"YES",C,53,"",1198,657,399,1,102,41,31,0,1096,616,368,1,
"10001","",1,0,1,1,1986,0.60,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,54,"NO",C,54,"",1198,141,399,1,102,30,31,0,1096,111,368,1,
"10001","",1,0,1,1,1986,0.60,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,55,"YES",C,55,"",1198,634,411,0,102,37,31,0,1096,597,380,0,
"10001","",1,0,1,1,1986,0.60,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,56,"NO",C,56,"",1198,153,411,0,102,34,31,0,1096,119,380,0,
"10001","",1,0,1,1,1986,0.60,29,29,"Superintendent of Public Instruction","",1,57,"LANCE RAY CHRISTENSEN",C,57,"",1198,259,280,0,102,37,27,0,1096,222,253,0,
"10001","",1,0,1,1,1986,0.60,29,29,"Superintendent of Public Instruction","",1,58,"TONY K. THURMOND",C,58,"",1198,659,280,0,102,38,27,0,1096,621,253,0,
"10001","",1,0,1,1,1986,0.60,92,93,"Proposition 1 (Majority Approval Required)","",1,223,"YES",C,287,"",1198,934,25,1,102,52,3,0,1096,882,22,1,
"10001","",1,0,1,1,1986,0.60,92,93,"Proposition 1 (Majority Approval Required)","",1,224,"NO",C,288,"",1198,238,25,1,102,47,3,0,1096,191,22,1,
"10001","",1,0,1,1,1986,0.60,93,94,"Proposition 26 (Majority Approval Required)","",1,225,"YES",C,289,"",1198,365,67,1,102,28,7,0,1096,337,60,1,
"10001","",1,0,1,1,1986,0.60,93,94,"Proposition 26 (Majority Approval Required)","",1,226,"NO",C,290,"",1198,765,67,1,102,67,7,0,1096,698,60,1,
"10001","",1,0,1,1,1986,0.60,94,95,"Proposition 27 (Majority Approval Required)","",1,227,"YES",C,291,"",1198,221,42,0,102,30,5,0,1096,191,37,0,
"10001","",1,0,1,1,1986,0.60,94,95,"Proposition 27 (Majority Approval Required)","",1,228,"NO",C,292,"",1198,935,42,0,102,67,5,0,1096,868,37,0,
"10001","",1,0,1,1,1986,0.60,95,96,"Proposition 28 (Majority Approval Required)","",1,229,"YES",C,293,"",1198,857,37,1,102,57,2,0,1096,800,35,1,
"10001","",1,0,1,1,1986,0.60,95,96,"Proposition 28 (Majority Approval Required)","",1,230,"NO",C,294,"",1198,303,37,1,102,43,2,0,1096,260,35,1,
"10001","",1,0,1,1,1986,0.60,96,97,"Proposition 29 (Majority Approval Required)","",1,231,"YES",C,295,"",1198,345,56,0,102,27,8,0,1096,318,48,0,
"10001","",1,0,1,1,1986,0.60,96,97,"Proposition 29 (Majority Approval Required)","",1,232,"NO",C,296,"",1198,797,56,0,102,67,8,0,1096,730,48,0,
"10001","",1,0,1,1,1986,0.60,97,98,"Proposition 30 (Majority Approval Required)","",1,233,"YES",C,297,"",1198,587,33,0,102,40,3,0,1096,547,30,0,
"10001","",1,0,1,1,1986,0.60,97,98,"Proposition 30 (Majority Approval Required)","",1,234,"NO",C,298,"",1198,578,33,0,102,59,3,0,1096,519,30,0,
"10001","",1,0,1,1,1986,0.60,98,99,"Proposition 31 (Majority Approval Required)","",1,235,"YES",C,299,"",1198,868,42,0,102,59,3,0,1096,809,39,0,
"10001","",1,0,1,1,1986,0.60,98,99,"Proposition 31 (Majority Approval Required)","",1,236,"NO",C,300,"",1198,288,42,0,102,40,3,0,1096,248,39,0,
"10001","",1,0,1,1,1986,0.60,107,108,"City of Burlingame, Measure X (Majority Approval Required)","",1,253,"YES",C,317,"",1198,848,45,0,102,61,5,0,1096,787,40,0,
"10001","",1,0,1,1,1986,0.60,107,108,"City of Burlingame, Measure X (Majority Approval Required)","",1,254,"NO",C,318,"",1198,305,45,0,102,36,5,0,1096,269,40,0,
"10003","",1,0,2,2,1790,0.57,1,1,"Governor","",1,1,"BRIAN DAHLE",C,1,"REP",1016,215,23,0,93,44,2,0,923,171,21,0,
"10003","",1,0,2,2,1790,0.57,1,1,"Governor","",1,2,"GAVIN NEWSOM",C,2,"DEM",1016,778,23,0,93,47,2,0,923,731,21,0,
"10003","",1,0,2,2,1790,0.57,2,2,"Lieutenant Governor","",1,3,"ANGELA E. UNDERWOOD JACOBS",C,3,"REP",1016,212,33,0,93,44,5,0,923,168,28,0,
"10003","",1,0,2,2,1790,0.57,2,2,"Lieutenant Governor","",1,4,"ELENI KOUNALAKIS",C,4,"DEM",1016,771,33,0,93,44,5,0,923,727,28,0,
"10003","",1,0,2,2,1790,0.57,3,3,"Secretary of State","",1,5,"ROB BERNOSKY",C,5,"REP",1016,216,37,0,93,39,8,0,923,177,29,0,
"10003","",1,0,2,2,1790,0.57,3,3,"Secretary of State","",1,6,"SHIRLEY N. WEBER",C,6,"DEM",1016,763,37,0,93,46,8,0,923,717,29,0,
"10003","",1,0,2,2,1790,0.57,4,4,"Controller","",1,7,"MALIA M. COHEN",C,7,"DEM",1016,680,44,0,93,39,7,0,923,641,37,0,
"10003","",1,0,2,2,1790,0.57,4,4,"Controller","",1,8,"LANHEE J. CHEN",C,8,"REP",1016,292,44,0,93,47,7,0,923,245,37,0,
"10003","",1,0,2,2,1790,0.57,5,5,"Treasurer","",1,9,"FIONA MA",C,9,"DEM",1016,732,45,0,93,37,8,0,923,695,37,0,
"10003","",1,0,2,2,1790,0.57,5,5,"Treasurer","",1,10,"JACK M. GUERRERO",C,10,"REP",1016,239,45,0,93,48,8,0,923,191,37,0,
"10003","",1,0,2,2,1790,0.57,6,6,"Attorney General","",1,11,"ROB BONTA",C,11,"DEM",1016,744,39,0,93,44,8,0,923,700,31,0,
"10003","",1,0,2,2,1790,0.57,6,6,"Attorney General","",1,12,"NATHAN HOCHMAN",C,12,"REP",1016,233,39,0,93,41,8,0,923,192,31,0,
"10003","",1,0,2,2,1790,0.57,7,7,"Insurance Commissioner","",1,13,"ROBERT HOWELL",C,13,"REP",1016,226,56,0,93,41,8,0,923,185,48,0,
"10003","",1,0,2,2,1790,0.57,7,7,"Insurance Commissioner","",1,14,"RICARDO LARA",C,14,"DEM",1016,734,56,0,93,44,8,0,923,690,48,0,
"10003","",1,0,2,2,1790,0.57,8,8,"Member, State Board of Equalization, 2nd District","",1,15,"PETER COE VERBICA",C,15,"REP",1016,225,66,0,93,45,8,0,923,180,58,0,
"10003","",1,0,2,2,1790,0.57,8,8,"Member, State Board of Equalization, 2nd District","",1,16,"SALLY J. LIEBER",C,16,"DEM",1016,725,66,0,93,40,8,0,923,685,58,0,
"10003","",1,0,2,2,1790,0.57,9,9,"United States Senator (Full Term)","",1,17,"ALEX PADILLA",C,17,"DEM",1016,786,27,0,93,46,3,0,923,740,24,0,
"10003","",1,0,2,2,1790,0.57,9,9,"United States Senator (Full Term)","",1,18,"MARK P. MEUSER",C,18,"REP",1016,203,27,0,93,44,3,0,923,159,24,0,
"10003","",1,0,2,2,1790,0.57,10,10,"United States Senator (Partial/Unexpired Term)","",1,19,"ALEX PADILLA",C,19,"DEM",1016,790,28,0,93,46,4,0,923,744,24,0,
"10003","",1,0,2,2,1790,0.57,10,10,"United States Senator (Partial/Unexpired Term)","",1,20,"MARK P. MEUSER",C,20,"REP",1016,198,28,0,93,43,4,0,923,155,24,0,
"10003","",1,0,2,2,1790,0.57,11,11,"U.S. Representative, 15th District","",1,21,"DAVID J. CANEPA",C,21,"DEM",1016,318,147,0,93,27,34,0,923,291,113,0,
"10003","",1,0,2,2,1790,0.57,11,11,"U.S. Representative, 15th District","",1,22,"KEVIN MULLIN",C,22,"DEM",1016,551,147,0,93,32,34,0,923,519,113,0,
"10003","",1,0,2,2,1790,0.57,14,14,"Member of the State Assembly, 21st District","",1,27,"DIANE PAPAN",C,27,"DEM",1016,611,197,0,93,40,34,0,923,571,163,0,
"10003","",1,0,2,2,1790,0.57,14,14,"Member of the State Assembly, 21st District","",1,28,"GISELLE HALE",C,28,"DEM",1016,208,197,0,93,19,34,0,923,189,163,0,
"10003","",1,0,2,2,1790,0.57,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,31,"YES",C,31,"",1016,641,274,0,93,45,29,0,923,596,245,0,
"10003","",1,0,2,2,1790,0.57,16,16,"For Chief Justice of California (Patricia Guerrero)","",1,32,"NO",C,32,"",1016,101,274,0,93,19,29,0,923,82,245,0,
"10003","",1,0,2,2,1790,0.57,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,35,"YES",C,33,"",1016,618,289,0,93,43,28,0,923,575,261,0,
"10003","",1,0,2,2,1790,0.57,17,17,"For Associate Justice of the Supreme Court (Goodwin Liu)","",1,36,"NO",C,34,"",1016,109,289,0,93,22,28,0,923,87,261,0,
"10003","",1,0,2,2,1790,0.57,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,33,"YES",C,35,"",1016,593,315,0,93,40,31,0,923,553,284,0,
"10003","",1,0,2,2,1790,0.57,18,18,"For Associate Justice of the Supreme Court (Martin J. Jenkins)","",1,34,"NO",C,36,"",1016,108,315,0,93,22,31,0,923,86,284,0,
"10003","",1,0,2,2,1790,0.57,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,37,"YES",C,37,"",1016,588,316,0,93,37,32,0,923,551,284,0,
"10003","",1,0,2,2,1790,0.57,19,19,"For Associate Justice of the Supreme Court (Joshua P. Groban)","",1,38,"NO",C,38,"",1016,112,316,0,93,24,32,0,923,88,284,0,
"10003","",1,0,2,2,1790,0.57,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,39,"YES",C,39,"",1016,589,328,0,93,42,30,0,923,547,298,0,
"10003","",1,0,2,2,1790,0.57,20,20,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 2 (Therese M. Stewart)","",1,40,"NO",C,40,"",1016,99,328,0,93,21,30,0,923,78,298,0,
"10003","",1,0,2,2,1790,0.57,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,41,"YES",C,41,"",1016,580,332,0,93,40,31,0,923,540,301,0,
"10003","",1,0,2,2,1790,0.57,21,21,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 3 (Alison M. Tucher)","",1,42,"NO",C,42,"",1016,104,332,0,93,22,31,0,923,82,301,0,
"10003","",1,0,2,2,1790,0.57,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,47,"YES",C,43,"",1016,578,334,0,93,38,31,0,923,540,303,0,
"10003","",1,0,2,2,1790,0.57,22,22,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Victor A. Rodriguez)","",1,48,"NO",C,44,"",1016,104,334,0,93,24,31,0,923,80,303,0,
"10003","",1,0,2,2,1790,0.57,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,43,"YES",C,45,"",1016,546,355,0,93,36,34,0,923,510,321,0,
"10003","",1,0,2,2,1790,0.57,23,23,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Ioana Petrou)","",1,44,"NO",C,46,"",1016,115,355,0,93,23,34,0,923,92,321,0,
"10003","",1,0,2,2,1790,0.57,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,45,"YES",C,47,"",1016,556,357,0,93,40,33,0,923,516,324,0,
"10003","",1,0,2,2,1790,0.57,24,24,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 3 (Carin T. Fujisaki)","",1,46,"NO",C,48,"",1016,103,357,0,93,20,33,0,923,83,324,0,
"10003","",1,0,2,2,1790,0.57,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,49,"YES",C,49,"",1016,558,363,0,93,39,34,0,923,519,329,0,
"10003","",1,0,2,2,1790,0.57,25,25,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Tracie L. Brown)","",1,50,"NO",C,50,"",1016,95,363,0,93,20,34,0,923,75,329,0,
"10003","",1,0,2,2,1790,0.57,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,51,"YES",C,51,"",1016,542,366,0,93,38,34,0,923,504,332,0,
"10003","",1,0,2,2,1790,0.57,26,26,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 4 (Jeremy M. Goldman)","",1,52,"NO",C,52,"",1016,108,366,0,93,21,34,0,923,87,332,0,
"10003","",1,0,2,2,1790,0.57,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,53,"YES",C,53,"",1016,564,360,0,93,42,32,0,923,522,328,0,
"10003","",1,0,2,2,1790,0.57,27,27,"For Presiding Justice, Court of Appeal, 1st Appellate District, Division 5 (Teri L. Jackson)","",1,54,"NO",C,54,"",1016,92,360,0,93,19,32,0,923,73,328,0,
"10003","",1,0,2,2,1790,0.57,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,55,"YES",C,55,"",1016,532,367,0,93,37,33,0,923,495,334,0,
"10003","",1,0,2,2,1790,0.57,28,28,"For Associate Justice, Court of Appeal, 1st Appellate District, Division 5 (Gordon B. Burns)","",1,56,"NO",C,56,"",1016,117,367,0,93,23,33,0,923,94,334,0,
"10003","",1,0,2,2,1790,0.57,29,29,"Superintendent of Public Instruction","",1,57,"LANCE RAY CHRISTENSEN",C,57,"",1016,201,250,1,93,31,31,0,923,170,219,1,
"10003","",1,0,2,2,1790,0.57,29,29,"Superintendent of Public Instruction","",1,58,"TONY K. THURMOND",C,58,"",1016,564,250,1,93,31,31,0,923,533,219,1,
"10003","",1,0,2,2,1790,0.57,51,51,"City of Burlingame Member, City Council, District 5","",1,117,"RACHEL CYR",C,139,"",1016,313,173,0,93,33,24,0,923,280,149,0,
"10003","",1,0,2,2,1790,0.57,51,51,"City of Burlingame Member, City Council, District 5","",1,118,"PETER STEVENSON",C,140,"",1016,530,173,0,93,36,24,0,923,494,149,0,
"10003","",1,0,2,2,1790,0.57,88,88,"San Mateo County Harbor District Member, Board of Commissioners, District 3","",1,215,"CAMERON ROLFE",C,275,"",1016,252,308,0,93,37,26,0,923,215,282,0,
"10003","",1,0,2,2,1790,0.57,88,88,"San Mateo County Harbor District Member, Board of Commissioners, District 3","",1,216,"KATHRYN V. SLATER-CARTER",C,276,"",1016,456,308,0,93,30,26,0,923,426,282,0,
"10003","",1,0,2,2,1790,0.57,92,93,"Proposition 1 (Majority Approval Required)","",1,223,"YES",C,287,"",1016,810,30,1,93,52,3,0,923,758,27,1,
"10003","",1,0,2,2,1790,0.57,92,93,"Proposition 1 (Majority Approval Required)","",1,224,"NO",C,288,"",1016,175,30,1,93,38,3,0,923,137,27,1,
"10003","",1,0,2,2,1790,0.57,93,94,"Proposition 26 (Majority Approval Required)","",1,225,"YES",C,289,"",1016,332,54,1,93,28,6,0,923,304,48,1,
"10003","",1,0,2,2,1790,0.57,93,94,"Proposition 26 (Majority Approval Required)","",1,226,"NO",C,290,"",1016,629,54,1,93,59,6,0,923,570,48,1,
"10003","",1,0,2,2,1790,0.57,94,95,"Proposition 27 (Majority Approval Required)","",1,227,"YES",C,291,"",1016,202,41,1,93,22,4,0,923,180,37,1,
"10003","",1,0,2,2,1790,0.57,94,95,"Proposition 27 (Majority Approval Required)","",1,228,"NO",C,292,"",1016,772,41,1,93,67,4,0,923,705,37,1,
"10003","",1,0,2,2,1790,0.57,95,96,"Proposition 28 (Majority Approval Required)","",1,229,"YES",C,293,"",1016,721,31,0,93,52,3,0,923,669,28,0,
"10003","",1,0,2,2,1790,0.57,95,96,"Proposition 28 (Majority Approval Required)","",1,230,"NO",C,294,"",1016,264,31,0,93,38,3,0,923,226,28,0,
"10003","",1,0,2,2,1790,0.57,96,97,"Proposition 29 (Majority Approval Required)","",1,231,"YES",C,295,"",1016,337,53,1,93,26,5,0,923,311,48,1,
"10003","",1,0,2,2,1790,0.57,96,97,"Proposition 29 (Majority Approval Required)","",1,232,"NO",C,296,"",1016,625,53,1,93,62,5,0,923,563,48,1,
"10003","",1,0,2,2,1790,0.57,97,98,"Proposition 30 (Majority Approval Required)","",1,233,"YES",C,297,"",1016,476,38,1,93,32,3,0,923,444,35,1,
"10003","",1,0,2,2,1790,0.57,97,98,"Proposition 30 (Majority Approval Required)","",1,234,"NO",C,298,"",1016,501,38,1,93,58,3,0,923,443,35,1,
"10003","",1,0,2,2,1790,0.57,98,99,"Proposition 31 (Majority Approval Required)","",1,235,"YES",C,299,"",1016,783,25,0,93,50,3,0,923,733,22,0,
"10003","",1,0,2,2,1790,0.57,98,99,"Proposition 31 (Majority Approval Required)","",1,236,"NO",C,300,"",1016,208,25,0,93,40,3,0,923,168,22,0,
"10003","",1,0,2,2,1790,0.57,107,108,"City of Burlingame, Measure X (Majority Approval Required)","",1,253,"YES",C,317,"",1016,715,57,0,93,49,7,0,923,666,50,0,
"10003","",1,0,2,2,1790,0.57,107,108,"City of Burlingame, Measure X (Majority Approval Required)","",1,254,"NO",C,318,"",1016,244,57,0,93,37,7,0,923,207,50,0,
"10005","",1,0,3,3,2012,0.65,1,1,"Governor","",1,1,"BRIAN DAHLE",C,1,"REP",1302,358,22,0,109,50,1,0,1193,308,21,0,
"10005","",1,0,3,3,2012,0.65,1,1,"Governor","",1,2,"GAVIN NEWSOM",C,2,"DEM",1302,922,22,0,109,58,1,0,1193,864,21,0,
"10005","",1,0,3,3,2012,0.65,2,2,"Lieutenant Governor","",1,3,"ANGELA E. UNDERWOOD JACOBS",C,3,"REP",1302,329,47,0,109,48,5,0,1193,281,42,0,
"10005","",1,0,3,3,2012,0.65,2,2,"Lieutenant Governor","",1,4,"ELENI KOUNALAKIS",C,4,"DEM",1302,926,47,0,109,56,5,0,1193,870,42,0,
