Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,Vote Centers_ballots,Vote Centers_votes,Vote Centers_under_votes,Vote Centers_over_votes,Vote by Mail_ballots,Vote by Mail_votes,Vote by Mail_under_votes,Vote by Mail_over_votes,
"10003","",1,0,3,2,1836,0.53,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",982,605,54,0,221,134,11,0,761,471,43,0,
"10003","",1,0,3,2,1836,0.53,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",982,323,54,0,221,76,11,0,761,247,43,0,
"10003","",1,0,3,2,1836,0.53,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",982,711,61,0,221,147,13,0,761,564,48,0,
"10003","",1,0,3,2,1836,0.53,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",982,210,61,0,221,61,13,0,761,149,48,0,
"10003","",1,0,3,2,1836,0.53,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",982,628,56,0,221,135,13,0,761,493,43,0,
"10003","",1,0,3,2,1836,0.53,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",982,298,56,0,221,73,13,0,761,225,43,0,
"10003","",1,0,3,2,1836,0.53,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",982,389,77,0,221,89,16,0,761,300,61,0,
"10003","",1,0,3,2,1836,0.53,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",982,516,77,0,221,116,16,0,761,400,61,0,
"10003","",1,0,3,2,1836,0.53,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",980,492,82,0,221,99,20,0,759,393,62,0,
"10003","",1,0,3,2,1836,0.53,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",980,406,82,0,221,102,20,0,759,304,62,0,
"10003","",1,0,3,2,1836,0.53,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",980,519,56,1,221,102,12,0,759,417,44,1,
"10003","",1,0,3,2,1836,0.53,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",980,404,56,1,221,107,12,0,759,297,44,1,
"10003","",1,0,3,2,1836,0.53,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",980,345,54,0,221,80,15,0,759,265,39,0,
"10003","",1,0,3,2,1836,0.53,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",980,581,54,0,221,126,15,0,759,455,39,0,
"10003","",1,0,3,2,1836,0.53,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",980,368,112,0,221,94,26,0,759,274,86,0,
"10003","",1,0,3,2,1836,0.53,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",980,500,112,0,221,101,26,0,759,399,86,0,
"10003","",1,0,3,2,1836,0.53,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",980,640,76,1,221,146,15,0,759,494,61,1,
"10003","",1,0,3,2,1836,0.53,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",980,263,76,1,221,60,15,0,759,203,61,1,
"10003","",1,0,3,2,1836,0.53,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",980,621,63,0,221,146,16,0,759,475,47,0,
"10003","",1,0,3,2,1836,0.53,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",980,296,63,0,221,59,16,0,759,237,47,0,
"10003","",1,0,3,2,1836,0.53,88,88,"Burlingame School District, Measure GG (2/3 Approval Required)","",1,208,"YES",C,274,"",980,671,69,0,221,167,12,0,759,504,57,0,
"10003","",1,0,3,2,1836,0.53,88,88,"Burlingame School District, Measure GG (2/3 Approval Required)","",1,209,"NO",C,275,"",980,240,69,0,221,42,12,0,759,198,57,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",1259,284,15,0,241,85,2,0,1018,199,13,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",1259,0,15,0,241,0,2,0,1018,0,13,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",1259,923,15,0,241,147,2,0,1018,776,13,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",1259,24,15,0,241,4,2,0,1018,20,13,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",1259,5,15,0,241,2,2,0,1018,3,13,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",1259,8,15,0,241,1,2,0,1018,7,13,0,
"10005","",1,0,5,3,2120,0.59,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",1259,0,15,0,241,0,2,0,1018,0,13,0,
"10005","",1,0,5,3,2120,0.59,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",1259,335,32,0,241,92,8,0,1018,243,24,0,
"10005","",1,0,5,3,2120,0.59,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",1259,892,32,0,241,141,8,0,1018,751,24,0,
"10005","",1,0,5,3,2120,0.59,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",1259,326,57,0,241,89,14,0,1018,237,43,0,
"10005","",1,0,5,3,2120,0.59,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",1259,876,57,0,241,138,14,0,1018,738,43,0,
"10005","",1,0,5,3,2120,0.59,4,4,"U.S. Representative, 15th District","",1,11,"KEVIN MULLIN",C,13,"DEM",1259,891,47,0,241,142,14,0,1018,749,33,0,
"10005","",1,0,5,3,2120,0.59,4,4,"U.S. Representative, 15th District","",1,12,"ANNA CHENG KRAMER",C,14,"REP",1259,321,47,0,241,85,14,0,1018,236,33,0,
"10005","",1,0,5,3,2120,0.59,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",1259,848,69,0,241,131,13,0,1018,717,56,0,
"10005","",1,0,5,3,2120,0.59,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",1259,342,69,0,241,97,13,0,1018,245,56,0,
"10005","",1,0,5,3,2120,0.59,9,9,"Member of the State Assembly, 21st District","",1,21,"MARK GILHAM",C,23,"REP",1259,321,70,0,241,90,15,0,1018,231,55,0,
"10005","",1,0,5,3,2120,0.59,9,9,"Member of the State Assembly, 21st District","",1,22,"DIANE PAPAN",C,24,"DEM",1259,868,70,0,241,136,15,0,1018,732,55,0,
"10005","",1,0,5,3,2120,0.59,12,12,"County Board of Education Member, Trustee Area 5","",1,27,"MAURICE GOODMAN",C,30,"",1259,380,300,0,241,76,57,0,1018,304,243,0,
"10005","",1,0,5,3,2120,0.59,12,12,"County Board of Education Member, Trustee Area 5","",1,28,"MIKE O'NEILL",C,31,"",1259,579,300,0,241,108,57,0,1018,471,243,0,
"10005","",1,0,5,3,2120,0.59,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",1259,726,74,0,241,119,13,0,1018,607,61,0,
"10005","",1,0,5,3,2120,0.59,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",1259,459,74,0,241,109,13,0,1018,350,61,0,
"10005","",1,0,5,3,2120,0.59,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",1259,913,64,0,241,147,12,0,1018,766,52,0,
"10005","",1,0,5,3,2120,0.59,74,74,"Proposition 3 (Majority Approval Required)","",1,181,"NO",C,247,"",1259,282,64,0,241,82,12,0,1018,200,52,0,
"10005","",1,0,5,3,2120,0.59,75,75,"Proposition 4 (Majority Approval Required)","",1,182,"YES",C,248,"",1259,797,65,0,241,129,14,0,1018,668,51,0,
"10005","",1,0,5,3,2120,0.59,75,75,"Proposition 4 (Majority Approval Required)","",1,183,"NO",C,249,"",1259,397,65,0,241,98,14,0,1018,299,51,0,
"10005","",1,0,5,3,2120,0.59,76,76,"Proposition 5 (Majority Approval Required)","",1,184,"YES",C,250,"",1259,507,94,0,241,88,18,0,1018,419,76,0,
"10005","",1,0,5,3,2120,0.59,76,76,"Proposition 5 (Majority Approval Required)","",1,185,"NO",C,251,"",1259,658,94,0,241,135,18,0,1018,523,76,0,
"10005","",1,0,5,3,2120,0.59,77,77,"Proposition 6 (Majority Approval Required)","",1,186,"YES",C,252,"",1257,630,102,1,241,107,20,1,1016,523,82,0,
"10005","",1,0,5,3,2120,0.59,77,77,"Proposition 6 (Majority Approval Required)","",1,187,"NO",C,253,"",1257,524,102,1,241,113,20,1,1016,411,82,0,
"10005","",1,0,5,3,2120,0.59,78,78,"Proposition 32 (Majority Approval Required)","",1,188,"YES",C,254,"",1257,651,62,1,241,121,15,0,1016,530,47,1,
"10005","",1,0,5,3,2120,0.59,78,78,"Proposition 32 (Majority Approval Required)","",1,189,"NO",C,255,"",1257,543,62,1,241,105,15,0,1016,438,47,1,
"10005","",1,0,5,3,2120,0.59,79,79,"Proposition 33 (Majority Approval Required)","",1,190,"YES",C,256,"",1257,360,83,0,241,69,19,0,1016,291,64,0,
"10005","",1,0,5,3,2120,0.59,79,79,"Proposition 33 (Majority Approval Required)","",1,191,"NO",C,257,"",1257,814,83,0,241,153,19,0,1016,661,64,0,
"10005","",1,0,5,3,2120,0.59,80,80,"Proposition 34 (Majority Approval Required)","",1,192,"YES",C,258,"",1257,470,126,0,241,108,23,0,1016,362,103,0,
"10005","",1,0,5,3,2120,0.59,80,80,"Proposition 34 (Majority Approval Required)","",1,193,"NO",C,259,"",1257,661,126,0,241,110,23,0,1016,551,103,0,
"10005","",1,0,5,3,2120,0.59,81,81,"Proposition 35 (Majority Approval Required)","",1,194,"YES",C,260,"",1257,781,101,0,241,126,23,0,1016,655,78,0,
"10005","",1,0,5,3,2120,0.59,81,81,"Proposition 35 (Majority Approval Required)","",1,195,"NO",C,261,"",1257,375,101,0,241,92,23,0,1016,283,78,0,
"10005","",1,0,5,3,2120,0.59,82,82,"Proposition 36 (Majority Approval Required)","",1,196,"YES",C,262,"",1257,786,74,1,241,157,15,0,1016,629,59,1,
"10005","",1,0,5,3,2120,0.59,82,82,"Proposition 36 (Majority Approval Required)","",1,197,"NO",C,263,"",1257,396,74,1,241,69,15,0,1016,327,59,1,
"10005","",1,0,5,3,2120,0.59,88,88,"Burlingame School District, Measure GG (2/3 Approval Required)","",1,208,"YES",C,274,"",1257,872,79,0,241,166,13,0,1016,706,66,0,
"10005","",1,0,5,3,2120,0.59,88,88,"Burlingame School District, Measure GG (2/3 Approval Required)","",1,209,"NO",C,275,"",1257,306,79,0,241,62,13,0,1016,244,66,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,1,"DONALD J. TRUMP / JD VANCE",C,1,"REP",1114,259,26,0,224,97,3,0,890,162,23,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,2,"CLAUDIA DE LA CRUZ / KARINA GARCIA",C,2,"PF",1114,3,26,0,224,0,3,0,890,3,23,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,3,"KAMALA D. HARRIS / TIM WALZ",C,3,"DEM",1114,788,26,0,224,106,3,0,890,682,23,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,4,"ROBERT F. KENNEDY JR. / NICOLE SHANAHAN",C,4,"AI",1114,14,26,0,224,5,3,0,890,9,23,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,5,"CHASE OLIVER / MIKE TER MAAT",C,5,"LIB",1114,4,26,0,224,1,3,0,890,3,23,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,6,"JILL STEIN / RUDOLPH WARE",C,6,"GRN",1114,20,26,0,224,12,3,0,890,8,23,0,
"10008","",1,0,7,4,2080,0.54,1,1,"President and Vice President","",1,317,"PETER SONSKI / LAUREN ONAK",W,8,"",1114,0,26,0,224,0,3,0,890,0,23,0,
"10008","",1,0,7,4,2080,0.54,2,2,"United States Senator (Full Term)","",1,9,"STEVE GARVEY",C,9,"REP",1114,278,51,0,224,97,17,0,890,181,34,0,
"10008","",1,0,7,4,2080,0.54,2,2,"United States Senator (Full Term)","",1,10,"ADAM B. SCHIFF",C,10,"DEM",1114,785,51,0,224,110,17,0,890,675,34,0,
"10008","",1,0,7,4,2080,0.54,3,3,"United States Senator (Partial/Unexpired Term)","",1,7,"STEVE GARVEY",C,11,"REP",1114,280,71,0,224,96,22,0,890,184,49,0,
"10008","",1,0,7,4,2080,0.54,3,3,"United States Senator (Partial/Unexpired Term)","",1,8,"ADAM B. SCHIFF",C,12,"DEM",1114,763,71,0,224,106,22,0,890,657,49,0,
"10008","",1,0,7,4,2080,0.54,4,4,"U.S. Representative, 15th District","",1,11,"KEVIN MULLIN",C,13,"DEM",1114,781,63,0,224,116,18,0,890,665,45,0,
"10008","",1,0,7,4,2080,0.54,4,4,"U.S. Representative, 15th District","",1,12,"ANNA CHENG KRAMER",C,14,"REP",1114,270,63,0,224,90,18,0,890,180,45,0,
"10008","",1,0,7,4,2080,0.54,7,7,"State Senator, 13th District","",1,17,"JOSH BECKER",C,19,"DEM",1114,768,74,0,224,115,18,0,890,653,56,0,
"10008","",1,0,7,4,2080,0.54,7,7,"State Senator, 13th District","",1,18,"ALEXANDER GLEW",C,20,"REP",1114,272,74,0,224,91,18,0,890,181,56,0,
"10008","",1,0,7,4,2080,0.54,9,9,"Member of the State Assembly, 21st District","",1,21,"MARK GILHAM",C,23,"REP",1114,279,71,0,224,98,20,0,890,181,51,0,
"10008","",1,0,7,4,2080,0.54,9,9,"Member of the State Assembly, 21st District","",1,22,"DIANE PAPAN",C,24,"DEM",1114,764,71,0,224,106,20,0,890,658,51,0,
"10008","",1,0,7,4,2080,0.54,12,12,"County Board of Education Member, Trustee Area 5","",1,27,"MAURICE GOODMAN",C,30,"",1114,348,291,0,224,73,52,0,890,275,239,0,
"10008","",1,0,7,4,2080,0.54,12,12,"County Board of Education Member, Trustee Area 5","",1,28,"MIKE O'NEILL",C,31,"",1114,475,291,0,224,99,52,0,890,376,239,0,
"10008","",1,0,7,4,2080,0.54,33,33,"City of Burlingame Member, City Council, District 4 (Full Term)","",1,82,"TONY PAUL",C,106,"",1114,229,192,0,224,57,40,0,890,172,152,0,
"10008","",1,0,7,4,2080,0.54,33,33,"City of Burlingame Member, City Council, District 4 (Full Term)","",1,83,"DONNA COLSON",C,107,"",1114,693,192,0,224,127,40,0,890,566,152,0,
"10008","",1,0,7,4,2080,0.54,73,73,"Proposition 2 (Majority Approval Required)","",1,178,"YES",C,244,"",1114,707,84,0,224,133,21,0,890,574,63,0,
"10008","",1,0,7,4,2080,0.54,73,73,"Proposition 2 (Majority Approval Required)","",1,179,"NO",C,245,"",1114,323,84,0,224,70,21,0,890,253,63,0,
"10008","",1,0,7,4,2080,0.54,74,74,"Proposition 3 (Majority Approval Required)","",1,180,"YES",C,246,"",1114,783,78,0,224,123,25,0,890,660,53,0,
